,name,station,date,artist,song,uri,acousticness,danceability,energy,instrumentalness,liveness,speechiness,tempo,valence,loudness,index,spotify_artist,spotify_song,scraped_artist,scraped_song
4743,Nena - 99 Luftballons,radiowien,2021-05-01 01:33:02.154885,Nena , 99 Luftballons,spotify:track:4ZhPLoMzZwewHLLjV1J15c,0.103,0.575,0.555,1.3e-06,0.111,0.0453,95.361,0.504,-7.495,3185,Nena,99 Luftballons,,
4744,Nena - Fragezeichen,radiowien,2021-04-23 08:27:02.951801,Nena , Fragezeichen,spotify:track:5F3RIZbzk4aVZSMmSZhjmo,0.000915,0.757,0.706,0.000196,0.0313,0.0361,117.703,0.756,-11.043,3186,Nena,? (Fragezeichen),,
4745,Nena - Fragezeichen,radiowien,2021-04-28 13:18:02.215465,Nena , Fragezeichen,spotify:track:5F3RIZbzk4aVZSMmSZhjmo,0.000915,0.757,0.706,0.000196,0.0313,0.0361,117.703,0.756,-11.043,3186,Nena,? (Fragezeichen),,
4746,Nena - Fragezeichen,radiowien,2021-04-28 13:18:02.215465,Nena , Fragezeichen,spotify:track:5F3RIZbzk4aVZSMmSZhjmo,0.000915,0.757,0.706,0.000196,0.0313,0.0361,117.703,0.756,-11.043,3186,Nena,? (Fragezeichen),,
4747,Nena - Lass mich dein Pirat sein,radiowien,2021-04-22 19:18:02.051937,Nena , Lass mich dein Pirat sein,spotify:track:4G7AbTyi29dR04XxwLm3EN,0.196,0.683,0.399,0.0465,0.069,0.0445,91.197,0.4,-9.526,3187,Nena,Lass mich dein Pirat sein,,
4748,Nena - Lass mich dein Pirat sein,radiowien,2021-04-28 00:21:01.840043,Nena , Lass mich dein Pirat sein,spotify:track:4G7AbTyi29dR04XxwLm3EN,0.196,0.683,0.399,0.0465,0.069,0.0445,91.197,0.4,-9.526,3187,Nena,Lass mich dein Pirat sein,,
4749,Nena - Lass mich dein Pirat sein,radiowien,2021-04-28 00:21:01.840043,Nena , Lass mich dein Pirat sein,spotify:track:4G7AbTyi29dR04XxwLm3EN,0.196,0.683,0.399,0.0465,0.069,0.0445,91.197,0.4,-9.526,3187,Nena,Lass mich dein Pirat sein,,
4750,Nena - Leuchtturm,radiowien,2021-04-19 09:51:01.808685,Nena , Leuchtturm,spotify:track:2hdTQDv5m3tPilprHChrjT,0.0189,0.579,0.606,0.00216,0.0368,0.0415,115.287,0.415,-10.613,8913,Nena,Leuchtturm,,
4751,Nena - Leuchtturm,radiowien,2021-04-19 09:51:01.808685,Nena , Leuchtturm,spotify:track:2hdTQDv5m3tPilprHChrjT,0.0189,0.579,0.606,0.00216,0.0368,0.0415,115.287,0.415,-10.613,8913,Nena,Leuchtturm,,
4752,Nena - Leuchtturm,radiowien,2021-04-19 09:51:01.808685,Nena , Leuchtturm,spotify:track:2hdTQDv5m3tPilprHChrjT,0.0189,0.579,0.606,0.00216,0.0368,0.0415,115.287,0.415,-10.613,8913,Nena,Leuchtturm,,
4753,Neneh Cherry - Buffalo stance ,fm4,2021-04-23 04:27:02.509382,Neneh Cherry , Buffalo stance ,spotify:track:3XWgwgbWDI56mf1Wl3cLzb,0.0113,0.708,0.627,3.13e-05,0.338,0.0614,107.246,0.764,-11.155,3189,Neneh Cherry,Buffalo Stance,,
4754,Neneh Cherry - Buffalo stance ,fm4,2021-04-23 04:27:02.509382,Neneh Cherry , Buffalo stance ,spotify:track:3XWgwgbWDI56mf1Wl3cLzb,0.0113,0.708,0.627,3.13e-05,0.338,0.0614,107.246,0.764,-11.155,3189,Neneh Cherry,Buffalo Stance,,
4755,Neneh Cherry - Buffalo stance ,fm4,2021-04-23 04:27:02.509382,Neneh Cherry , Buffalo stance ,spotify:track:3XWgwgbWDI56mf1Wl3cLzb,0.0113,0.708,0.627,3.13e-05,0.338,0.0614,107.246,0.764,-11.155,3189,Neneh Cherry,Buffalo Stance,,
4756,New Radicals - You Get What You Give,radiowien,2021-04-20 04:57:02.363426,New Radicals , You Get What You Give,spotify:track:1Cwsd5xI8CajJz795oy4XF,0.17,0.621,0.901,0.0,0.0875,0.0302,113.967,0.744,-5.396,3192,New Radicals,You Get What You Give,,
4757,New Radicals - You Get What You Give,radiowien,2021-05-01 12:57:02.352452,New Radicals , You Get What You Give,spotify:track:1Cwsd5xI8CajJz795oy4XF,0.17,0.621,0.901,0.0,0.0875,0.0302,113.967,0.744,-5.396,3192,New Radicals,You Get What You Give,,
4758,New Radicals - You Get What You Give,radiowien,2021-05-01 12:57:02.352452,New Radicals , You Get What You Give,spotify:track:1Cwsd5xI8CajJz795oy4XF,0.17,0.621,0.901,0.0,0.0875,0.0302,113.967,0.744,-5.396,3192,New Radicals,You Get What You Give,,
4759,Niall Horan - Slow Hands,oe3,2021-04-23 10:27:01.470456,Niall Horan , Slow Hands,spotify:track:2cOUlop2ZakjOKe4WinesN,0.011,0.735,0.425,0.0,0.055,0.0464,85.896,0.848,-6.648,3193,Niall Horan,Slow Hands,,
4760,Niall Horan - Slow Hands,oe3,2021-04-23 10:27:01.470456,Niall Horan , Slow Hands,spotify:track:2cOUlop2ZakjOKe4WinesN,0.011,0.735,0.425,0.0,0.055,0.0464,85.896,0.848,-6.648,3193,Niall Horan,Slow Hands,,
4761,Niall Horan - Slow Hands,oe3,2021-04-23 10:27:01.470456,Niall Horan , Slow Hands,spotify:track:2cOUlop2ZakjOKe4WinesN,0.011,0.735,0.425,0.0,0.055,0.0464,85.896,0.848,-6.648,3193,Niall Horan,Slow Hands,,
4762,Nick Kamen - Each Time You Break My Heart,radiowien,2021-04-22 08:39:02.168962,Nick Kamen , Each Time You Break My Heart,spotify:track:4a0uOr9Z3fI2lZSiYsrAXF,0.261,0.745,0.699,0.0,0.0795,0.0328,116.927,0.881,-10.517,3194,Nick Kamen,Each Time You Break My Heart,,
4763,Nick Kamen - Each Time You Break My Heart,radiowien,2021-05-01 09:12:01.758067,Nick Kamen , Each Time You Break My Heart,spotify:track:4a0uOr9Z3fI2lZSiYsrAXF,0.261,0.745,0.699,0.0,0.0795,0.0328,116.927,0.881,-10.517,3194,Nick Kamen,Each Time You Break My Heart,,
4764,Nick Kamen - Each Time You Break My Heart,radiowien,2021-05-01 09:12:01.758067,Nick Kamen , Each Time You Break My Heart,spotify:track:4a0uOr9Z3fI2lZSiYsrAXF,0.261,0.745,0.699,0.0,0.0795,0.0328,116.927,0.881,-10.517,3194,Nick Kamen,Each Time You Break My Heart,,
4765,Nick Kamen - I Promised Myself,oe3,2021-04-19 17:48:01.314254,Nick Kamen , I Promised Myself,spotify:track:5jVJAojK3LFKETjI2gYb8O,0.00424,0.581,0.801,0.00171,0.0326,0.0306,128.179,0.692,-12.282,8928,Nick Kamen,I Promised Myself,,
4766,Nick Kamen - I Promised Myself,oe3,2021-04-26 00:39:01.997025,Nick Kamen , I Promised Myself,spotify:track:5jVJAojK3LFKETjI2gYb8O,0.00424,0.581,0.801,0.00171,0.0326,0.0306,128.179,0.692,-12.282,8928,Nick Kamen,I Promised Myself,,
4767,Nick Kamen - I Promised Myself,oe3,2021-04-26 00:39:01.997025,Nick Kamen , I Promised Myself,spotify:track:5jVJAojK3LFKETjI2gYb8O,0.00424,0.581,0.801,0.00171,0.0326,0.0306,128.179,0.692,-12.282,8928,Nick Kamen,I Promised Myself,,
4768,Nick Murphy - Sanity ,fm4,2021-04-21 09:42:03.536014,Nick Murphy , Sanity ,spotify:track:3gTklv28ZM5L2PPUeAqs3K,0.561,0.697,0.736,1.66e-06,0.14,0.0705,94.007,0.786,-6.526,3196,Nick Murphy,Sanity,,
4769,Nick Murphy - Sanity ,fm4,2021-04-21 09:42:03.536014,Nick Murphy , Sanity ,spotify:track:3gTklv28ZM5L2PPUeAqs3K,0.561,0.697,0.736,1.66e-06,0.14,0.0705,94.007,0.786,-6.526,3196,Nick Murphy,Sanity,,
4770,Nick Murphy - Sanity ,fm4,2021-04-21 09:42:03.536014,Nick Murphy , Sanity ,spotify:track:3gTklv28ZM5L2PPUeAqs3K,0.561,0.697,0.736,1.66e-06,0.14,0.0705,94.007,0.786,-6.526,3196,Nick Murphy,Sanity,,
4771,Nickelback - Rockstar,oe3,2021-04-22 11:45:01.529864,Nickelback , Rockstar,spotify:track:6n9yCXvLhnYMgJIiIcMu7D,0.0459,0.616,0.91,0.0,0.343,0.0386,144.072,0.693,-3.004,8936,Nickelback,Rockstar,,
4772,Nickelback - Rockstar,oe3,2021-04-22 11:45:01.529864,Nickelback , Rockstar,spotify:track:6n9yCXvLhnYMgJIiIcMu7D,0.0459,0.616,0.91,0.0,0.343,0.0386,144.072,0.693,-3.004,8936,Nickelback,Rockstar,,
4773,Nickelback - Rockstar,oe3,2021-04-22 11:45:01.529864,Nickelback , Rockstar,spotify:track:6n9yCXvLhnYMgJIiIcMu7D,0.0459,0.616,0.91,0.0,0.343,0.0386,144.072,0.693,-3.004,8936,Nickelback,Rockstar,,
4774,Nickelback - Song on Fire,oe3,2021-04-23 01:09:01.140063,Nickelback , Song on Fire,spotify:track:7FUX19WiWdxTHMEe1Y43vc,0.00361,0.462,0.929,0.0,0.101,0.0398,76.152,0.509,-4.918,3200,Nickelback,Song On Fire,,
4775,Nickelback - Song on Fire,oe3,2021-04-29 11:54:01.445772,Nickelback , Song on Fire,spotify:track:7FUX19WiWdxTHMEe1Y43vc,0.00361,0.462,0.929,0.0,0.101,0.0398,76.152,0.509,-4.918,3200,Nickelback,Song On Fire,,
4776,Nickelback - Song on Fire,oe3,2021-04-29 11:54:01.445772,Nickelback , Song on Fire,spotify:track:7FUX19WiWdxTHMEe1Y43vc,0.00361,0.462,0.929,0.0,0.101,0.0398,76.152,0.509,-4.918,3200,Nickelback,Song On Fire,,
4777,Nigo - Freediving ,fm4,2021-04-23 01:36:01.356115,Nigo , Freediving ,spotify:track:18I9TPCHnEQdqDznEJErhB,0.000774,0.652,0.789,0.00449,0.202,0.0328,120.004,0.685,-6.611,3208,Nigo,Freediving,,
4778,Nigo - Freediving ,fm4,2021-04-23 01:36:01.356115,Nigo , Freediving ,spotify:track:18I9TPCHnEQdqDznEJErhB,0.000774,0.652,0.789,0.00449,0.202,0.0328,120.004,0.685,-6.611,3208,Nigo,Freediving,,
4779,Nigo - Freediving ,fm4,2021-04-23 01:36:01.356115,Nigo , Freediving ,spotify:track:18I9TPCHnEQdqDznEJErhB,0.000774,0.652,0.789,0.00449,0.202,0.0328,120.004,0.685,-6.611,3208,Nigo,Freediving,,
4780,Nina Simone - My Baby Just Cares For Me,radiowien,2021-04-20 00:09:01.953048,Nina Simone , My Baby Just Cares For Me,spotify:track:6VTbbVjKOC2qWagIDbkJrC,0.829,0.746,0.243,1.02e-06,0.0905,0.123,118.578,0.425,-15.134,3215,Nina Simone,My Baby Just Cares for Me - 2013 Remastered Version,,
4781,Nina Simone - My Baby Just Cares For Me,radiowien,2021-04-29 00:09:02.745656,Nina Simone , My Baby Just Cares For Me,spotify:track:6VTbbVjKOC2qWagIDbkJrC,0.829,0.746,0.243,1.02e-06,0.0905,0.123,118.578,0.425,-15.134,3215,Nina Simone,My Baby Just Cares for Me - 2013 Remastered Version,,
4782,Nina Simone - My Baby Just Cares For Me,radiowien,2021-04-29 00:09:02.745656,Nina Simone , My Baby Just Cares For Me,spotify:track:6VTbbVjKOC2qWagIDbkJrC,0.829,0.746,0.243,1.02e-06,0.0905,0.123,118.578,0.425,-15.134,3215,Nina Simone,My Baby Just Cares for Me - 2013 Remastered Version,,
4783,Nirvana - Smells like Teen Spirit,oe3,2021-04-22 13:12:01.426182,Nirvana , Smells like Teen Spirit,spotify:track:5ghIJDpPoe3CfHMGu71E6T,2.55e-05,0.502,0.912,0.000173,0.106,0.0564,116.761,0.72,-4.556,3216,Nirvana,Smells Like Teen Spirit,,
4784,Nirvana - Smells like Teen Spirit,oe3,2021-05-01 02:39:01.258804,Nirvana , Smells like Teen Spirit,spotify:track:5ghIJDpPoe3CfHMGu71E6T,2.55e-05,0.502,0.912,0.000173,0.106,0.0564,116.761,0.72,-4.556,3216,Nirvana,Smells Like Teen Spirit,,
4785,Nirvana - Smells like Teen Spirit,oe3,2021-05-01 02:39:01.258804,Nirvana , Smells like Teen Spirit,spotify:track:5ghIJDpPoe3CfHMGu71E6T,2.55e-05,0.502,0.912,0.000173,0.106,0.0564,116.761,0.72,-4.556,3216,Nirvana,Smells Like Teen Spirit,,
4786,Noga Erez - Off The Radar ,fm4,2021-04-21 10:39:01.954935,Noga Erez , Off The Radar ,spotify:track:2jgO1U79PZt7giXGV1dbd7,0.0232,0.778,0.768,0.00646,0.193,0.0438,108.018,0.582,-4.661,8978,Noga Erez,Off the Radar,,
4787,Noga Erez - Off The Radar ,fm4,2021-04-21 10:39:01.954935,Noga Erez , Off The Radar ,spotify:track:2jgO1U79PZt7giXGV1dbd7,0.0232,0.778,0.768,0.00646,0.193,0.0438,108.018,0.582,-4.661,8978,Noga Erez,Off the Radar,,
4788,Noga Erez - Off The Radar ,fm4,2021-04-21 10:39:01.954935,Noga Erez , Off The Radar ,spotify:track:2jgO1U79PZt7giXGV1dbd7,0.0232,0.778,0.768,0.00646,0.193,0.0438,108.018,0.582,-4.661,8978,Noga Erez,Off the Radar,,
4789,Norah Jones - Sunrise,radiowien,2021-04-21 21:30:02.253061,Norah Jones , Sunrise,spotify:track:7zkLpY72g6lKQbiHDqri1S,0.941,0.526,0.299,0.097,0.106,0.031,156.848,0.679,-13.797,8989,Norah Jones,Sunrise,,
4790,Norah Jones - Sunrise,radiowien,2021-04-28 00:42:01.135851,Norah Jones , Sunrise,spotify:track:7zkLpY72g6lKQbiHDqri1S,0.941,0.526,0.299,0.097,0.106,0.031,156.848,0.679,-13.797,8989,Norah Jones,Sunrise,,
4791,Norah Jones - Sunrise,radiowien,2021-04-28 00:42:01.135851,Norah Jones , Sunrise,spotify:track:7zkLpY72g6lKQbiHDqri1S,0.941,0.526,0.299,0.097,0.106,0.031,156.848,0.679,-13.797,8989,Norah Jones,Sunrise,,
4792,Norman Greenbaum - Spirit In The Sky,radiowien,2021-04-21 21:09:03.753309,Norman Greenbaum , Spirit In The Sky,spotify:track:0jvN7eQJJt4nxQzgQfZ1SP,0.0994,0.609,0.617,0.00404,0.118,0.0307,128.903,0.543,-7.091,3237,Norman Greenbaum,Spirit In The Sky,,
4793,Norman Greenbaum - Spirit In The Sky,radiowien,2021-04-30 23:09:02.702825,Norman Greenbaum , Spirit In The Sky,spotify:track:0jvN7eQJJt4nxQzgQfZ1SP,0.0994,0.609,0.617,0.00404,0.118,0.0307,128.903,0.543,-7.091,3237,Norman Greenbaum,Spirit In The Sky,,
4794,Norman Greenbaum - Spirit In The Sky,radiowien,2021-04-30 23:09:02.702825,Norman Greenbaum , Spirit In The Sky,spotify:track:0jvN7eQJJt4nxQzgQfZ1SP,0.0994,0.609,0.617,0.00404,0.118,0.0307,128.903,0.543,-7.091,3237,Norman Greenbaum,Spirit In The Sky,,
4795,North Downs - Dad's Old Tapes ,fm4,2021-04-21 03:24:02.655503,North Downs , Dad's Old Tapes ,spotify:track:5cChK53At249mG92R3DdDa,0.292,0.636,0.782,0.407,0.474,0.0732,87.491,0.755,-6.83,8995,North Downs,Dad's Old Tapes,,
4796,North Downs - Dad's Old Tapes ,fm4,2021-04-21 03:24:02.655503,North Downs , Dad's Old Tapes ,spotify:track:5cChK53At249mG92R3DdDa,0.292,0.636,0.782,0.407,0.474,0.0732,87.491,0.755,-6.83,8995,North Downs,Dad's Old Tapes,,
4797,North Downs - Dad's Old Tapes ,fm4,2021-04-21 03:24:02.655503,North Downs , Dad's Old Tapes ,spotify:track:5cChK53At249mG92R3DdDa,0.292,0.636,0.782,0.407,0.474,0.0732,87.491,0.755,-6.83,8995,North Downs,Dad's Old Tapes,,
4798,OMC - How Bizarre,radiowien,2021-04-21 09:42:03.040852,OMC , How Bizarre,spotify:track:0wJyFu6JHwUoKQN5X3uzVe,0.269,0.783,0.676,0.0,0.5,0.0469,124.922,0.824,-7.737,9000,OMC,How Bizarre,,
4799,OMC - How Bizarre,radiowien,2021-04-29 09:45:02.757255,OMC , How Bizarre,spotify:track:0wJyFu6JHwUoKQN5X3uzVe,0.269,0.783,0.676,0.0,0.5,0.0469,124.922,0.824,-7.737,9000,OMC,How Bizarre,,
4800,OMC - How Bizarre,radiowien,2021-04-29 09:45:02.757255,OMC , How Bizarre,spotify:track:0wJyFu6JHwUoKQN5X3uzVe,0.269,0.783,0.676,0.0,0.5,0.0469,124.922,0.824,-7.737,9000,OMC,How Bizarre,,
4801,OPM - Heaven Is a Halfpipe,oe3,2021-04-21 11:27:01.454487,OPM , Heaven Is a Halfpipe,spotify:track:1Sm3U3B5XoidYQEZQZrh3i,0.0755,0.743,0.894,0.00283,0.367,0.0349,95.9,0.77,-6.886,3245,OPM,Heaven Is a Halfpipe (If I Die),,
4802,OPM - Heaven Is a Halfpipe,oe3,2021-04-30 02:54:01.141468,OPM , Heaven Is a Halfpipe,spotify:track:1Sm3U3B5XoidYQEZQZrh3i,0.0755,0.743,0.894,0.00283,0.367,0.0349,95.9,0.77,-6.886,3245,OPM,Heaven Is a Halfpipe (If I Die),,
4803,OPM - Heaven Is a Halfpipe,oe3,2021-04-30 02:54:01.141468,OPM , Heaven Is a Halfpipe,spotify:track:1Sm3U3B5XoidYQEZQZrh3i,0.0755,0.743,0.894,0.00283,0.367,0.0349,95.9,0.77,-6.886,3245,OPM,Heaven Is a Halfpipe (If I Die),,
4804,Oasis - Wonderwall,radiowien,2021-04-23 10:36:02.862352,Oasis , Wonderwall,spotify:track:7ygpwy2qP3NbrxVkHvUhXY,0.000509,0.375,0.893,0.0,0.187,0.0406,174.323,0.434,-4.097,9016,Oasis,Wonderwall - Remastered,,
4805,Oasis - Wonderwall,oe3,2021-04-30 14:09:01.352244,Oasis , Wonderwall,spotify:track:7ygpwy2qP3NbrxVkHvUhXY,0.000509,0.375,0.893,0.0,0.187,0.0406,174.323,0.434,-4.097,9016,Oasis,Wonderwall - Remastered,,
4806,Oasis - Wonderwall,oe3,2021-04-30 14:09:01.352244,Oasis , Wonderwall,spotify:track:7ygpwy2qP3NbrxVkHvUhXY,0.000509,0.375,0.893,0.0,0.187,0.0406,174.323,0.434,-4.097,9016,Oasis,Wonderwall - Remastered,,
4807,Odesza - Memories That You Call ,fm4,2021-04-23 11:57:02.968014,Odesza , Memories That You Call ,spotify:track:7BdBAeVMiVHbszGoN7WsAt,0.0117,0.636,0.575,0.861,0.12,0.0315,119.996,0.193,-4.624,3253,ODESZA,Memories That You Call (feat. Monsoonsiren) - ODESZA & Golden Features VIP Remix,,
4808,Odesza - Memories That You Call ,fm4,2021-04-29 00:33:02.228843,Odesza , Memories That You Call ,spotify:track:7BdBAeVMiVHbszGoN7WsAt,0.0117,0.636,0.575,0.861,0.12,0.0315,119.996,0.193,-4.624,3253,ODESZA,Memories That You Call (feat. Monsoonsiren) - ODESZA & Golden Features VIP Remix,,
4809,Odesza - Memories That You Call ,fm4,2021-04-23 11:57:02.968014,Odesza , Memories That You Call ,spotify:track:7BdBAeVMiVHbszGoN7WsAt,0.0117,0.636,0.575,0.861,0.12,0.0315,119.996,0.193,-4.624,3253,ODESZA,Memories That You Call (feat. Monsoonsiren) - ODESZA & Golden Features VIP Remix,,
4810,Odesza - Memories That You Call ,fm4,2021-04-29 00:33:02.228843,Odesza , Memories That You Call ,spotify:track:7BdBAeVMiVHbszGoN7WsAt,0.0117,0.636,0.575,0.861,0.12,0.0315,119.996,0.193,-4.624,3253,ODESZA,Memories That You Call (feat. Monsoonsiren) - ODESZA & Golden Features VIP Remix,,
4811,Odesza - Memories That You Call ,fm4,2021-04-23 11:57:02.968014,Odesza , Memories That You Call ,spotify:track:7BdBAeVMiVHbszGoN7WsAt,0.0117,0.636,0.575,0.861,0.12,0.0315,119.996,0.193,-4.624,3253,ODESZA,Memories That You Call (feat. Monsoonsiren) - ODESZA & Golden Features VIP Remix,,
4812,Odesza - Say My Name ,fm4,2021-04-19 08:45:03.596933,Odesza , Say My Name ,spotify:track:1LeItUMezKA1HdCHxYICed,0.0041,0.749,0.745,0.395,0.0748,0.0479,115.048,0.347,-7.367,3254,ODESZA,Say My Name (feat. Zyra),,
4813,Odesza - Say My Name ,fm4,2021-04-19 08:45:03.596933,Odesza , Say My Name ,spotify:track:1LeItUMezKA1HdCHxYICed,0.0041,0.749,0.745,0.395,0.0748,0.0479,115.048,0.347,-7.367,3254,ODESZA,Say My Name (feat. Zyra),,
4814,Odesza - Say My Name ,fm4,2021-04-19 08:45:03.596933,Odesza , Say My Name ,spotify:track:1LeItUMezKA1HdCHxYICed,0.0041,0.749,0.745,0.395,0.0748,0.0479,115.048,0.347,-7.367,3254,ODESZA,Say My Name (feat. Zyra),,
4815,Odyssey - Going Back To My Roots,radiowien,2021-04-22 09:21:02.364868,Odyssey , Going Back To My Roots,spotify:track:2ce4RsJ38JH1iroQhoph3J,0.0551,0.698,0.853,0.00196,0.0388,0.0353,107.347,0.879,-9.667,3255,Odyssey,Going Back to My Roots - Single Version,,
4816,Odyssey - Going Back To My Roots,radiowien,2021-05-01 18:12:01.762530,Odyssey , Going Back To My Roots,spotify:track:2ce4RsJ38JH1iroQhoph3J,0.0551,0.698,0.853,0.00196,0.0388,0.0353,107.347,0.879,-9.667,3255,Odyssey,Going Back to My Roots - Single Version,,
4817,Odyssey - Going Back To My Roots,radiowien,2021-05-01 18:12:01.762530,Odyssey , Going Back To My Roots,spotify:track:2ce4RsJ38JH1iroQhoph3J,0.0551,0.698,0.853,0.00196,0.0388,0.0353,107.347,0.879,-9.667,3255,Odyssey,Going Back to My Roots - Single Version,,
4818,Ogris Debris - Miezekatze ,fm4,2021-04-21 02:51:02.541544,Ogris Debris , Miezekatze ,spotify:track:2UL1P0peesqL0bbJGC6aXw,0.0824,0.812,0.798,0.0976,0.213,0.171,126.002,0.171,-9.044,3260,Ogris Debris,Miezekatze - Radio Edit,,
4819,Ogris Debris - Miezekatze ,fm4,2021-04-24 14:27:02.442229,Ogris Debris , Miezekatze ,spotify:track:2UL1P0peesqL0bbJGC6aXw,0.0824,0.812,0.798,0.0976,0.213,0.171,126.002,0.171,-9.044,3260,Ogris Debris,Miezekatze - Radio Edit,,
4820,Ogris Debris - Miezekatze ,fm4,2021-04-30 01:57:03.277310,Ogris Debris , Miezekatze ,spotify:track:2UL1P0peesqL0bbJGC6aXw,0.0824,0.812,0.798,0.0976,0.213,0.171,126.002,0.171,-9.044,3260,Ogris Debris,Miezekatze - Radio Edit,,
4821,Ogris Debris - Miezekatze ,fm4,2021-04-21 02:51:02.541544,Ogris Debris , Miezekatze ,spotify:track:2UL1P0peesqL0bbJGC6aXw,0.0824,0.812,0.798,0.0976,0.213,0.171,126.002,0.171,-9.044,3260,Ogris Debris,Miezekatze - Radio Edit,,
4822,Ogris Debris - Miezekatze ,fm4,2021-04-24 14:27:02.442229,Ogris Debris , Miezekatze ,spotify:track:2UL1P0peesqL0bbJGC6aXw,0.0824,0.812,0.798,0.0976,0.213,0.171,126.002,0.171,-9.044,3260,Ogris Debris,Miezekatze - Radio Edit,,
4823,Ogris Debris - Miezekatze ,fm4,2021-04-30 01:57:03.277310,Ogris Debris , Miezekatze ,spotify:track:2UL1P0peesqL0bbJGC6aXw,0.0824,0.812,0.798,0.0976,0.213,0.171,126.002,0.171,-9.044,3260,Ogris Debris,Miezekatze - Radio Edit,,
4824,Ogris Debris - Miezekatze ,fm4,2021-04-21 02:51:02.541544,Ogris Debris , Miezekatze ,spotify:track:2UL1P0peesqL0bbJGC6aXw,0.0824,0.812,0.798,0.0976,0.213,0.171,126.002,0.171,-9.044,3260,Ogris Debris,Miezekatze - Radio Edit,,
4825,Ok Go - This Too Shall Pass ,fm4,2021-04-23 11:09:02.797998,Ok Go , This Too Shall Pass ,spotify:track:3l9eeEd5NABrvYRzXIVqwK,5.34e-05,0.43,0.661,0.0063,0.135,0.0434,160.032,0.386,-3.43,3262,OK Go,This Too Shall Pass,,
4826,Ok Go - This Too Shall Pass ,fm4,2021-04-27 01:36:03.737504,Ok Go , This Too Shall Pass ,spotify:track:3l9eeEd5NABrvYRzXIVqwK,5.34e-05,0.43,0.661,0.0063,0.135,0.0434,160.032,0.386,-3.43,3262,OK Go,This Too Shall Pass,,
4827,Ok Go - This Too Shall Pass ,fm4,2021-04-23 11:09:02.797998,Ok Go , This Too Shall Pass ,spotify:track:3l9eeEd5NABrvYRzXIVqwK,5.34e-05,0.43,0.661,0.0063,0.135,0.0434,160.032,0.386,-3.43,3262,OK Go,This Too Shall Pass,,
4828,Ok Go - This Too Shall Pass ,fm4,2021-04-27 01:36:03.737504,Ok Go , This Too Shall Pass ,spotify:track:3l9eeEd5NABrvYRzXIVqwK,5.34e-05,0.43,0.661,0.0063,0.135,0.0434,160.032,0.386,-3.43,3262,OK Go,This Too Shall Pass,,
4829,Ok Go - This Too Shall Pass ,fm4,2021-04-23 11:09:02.797998,Ok Go , This Too Shall Pass ,spotify:track:3l9eeEd5NABrvYRzXIVqwK,5.34e-05,0.43,0.661,0.0063,0.135,0.0434,160.032,0.386,-3.43,3262,OK Go,This Too Shall Pass,,
4830,Oleta Adams - Rhythm Of Life,radiowien,2021-04-22 08:36:02.154017,Oleta Adams , Rhythm Of Life,spotify:track:0M9IxiWUPqYXlBbPLaJg0R,0.0885,0.619,0.594,0.0165,0.0714,0.0457,89.371,0.712,-12.875,3264,Oleta Adams,Rhythm Of Life,,
4831,Oleta Adams - Rhythm Of Life,radiowien,2021-04-30 14:27:04.921460,Oleta Adams , Rhythm Of Life,spotify:track:0M9IxiWUPqYXlBbPLaJg0R,0.0885,0.619,0.594,0.0165,0.0714,0.0457,89.371,0.712,-12.875,3264,Oleta Adams,Rhythm Of Life,,
4832,Oleta Adams - Rhythm Of Life,radiowien,2021-04-30 14:27:04.921460,Oleta Adams , Rhythm Of Life,spotify:track:0M9IxiWUPqYXlBbPLaJg0R,0.0885,0.619,0.594,0.0165,0.0714,0.0457,89.371,0.712,-12.875,3264,Oleta Adams,Rhythm Of Life,,
4833,Olivia Rodrigo - Drivers License,oe3,2021-04-23 10:15:02.026115,Olivia Rodrigo , Drivers License,spotify:track:7lPN2DXiMsVn7XUKtOW1CS,0.721,0.585,0.436,1.31e-05,0.105,0.0601,143.874,0.132,-8.761,3272,Olivia Rodrigo,drivers license,,
4834,Olivia Rodrigo - Drivers License,oe3,2021-04-30 11:42:01.145092,Olivia Rodrigo , Drivers License,spotify:track:7lPN2DXiMsVn7XUKtOW1CS,0.721,0.585,0.436,1.31e-05,0.105,0.0601,143.874,0.132,-8.761,3272,Olivia Rodrigo,drivers license,,
4835,Olivia Rodrigo - Drivers License,oe3,2021-04-30 11:42:01.145092,Olivia Rodrigo , Drivers License,spotify:track:7lPN2DXiMsVn7XUKtOW1CS,0.721,0.585,0.436,1.31e-05,0.105,0.0601,143.874,0.132,-8.761,3272,Olivia Rodrigo,drivers license,,
4836,Olly Murs - Dance With Me Tonight,radiowien,2021-04-22 20:33:02.166956,Olly Murs , Dance With Me Tonight,spotify:track:1FSWSs9CL01RCYxXtm08Rf,0.305,0.672,0.748,0.0,0.0811,0.0589,163.984,0.964,-5.922,3273,Olly Murs,Dance with Me Tonight,,
4837,Olly Murs - Dance With Me Tonight,radiowien,2021-05-02 02:33:01.952104,Olly Murs , Dance With Me Tonight,spotify:track:1FSWSs9CL01RCYxXtm08Rf,0.305,0.672,0.748,0.0,0.0811,0.0589,163.984,0.964,-5.922,3273,Olly Murs,Dance with Me Tonight,,
